###MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60267.4935,0,0,0,0,c,0,-2,96.52695,19.35637,2111.42,10379.94,2.5,2.37,-61.9,-0.453,19.14,20.48,02a60267o0653c
60267.4944,0,0,0,0,c,0,-2,96.52683,19.35639,4953.12,115.07,2.49,2.18,-74.5,-0.433,18.86,19.97,02a60267o0655c
60267.49666,0,0,0,0,c,0,-2,96.52652,19.35645,2049.99,10301.24,2.45,2.33,-50.3,-0.456,19.22,20.48,02a60267o0660c
60267.49978,0,0,0,0,c,0,-2,96.5261,19.35654,4932.21,233.78,2.46,2.16,-71.5,-0.418,19.26,20.56,02a60267o0666c
60267.50205,0,0,0,0,c,0,-2,96.52579,19.35659,2026.99,10419.92,2.51,2.33,-53.2,-0.434,19.16,20.41,02a60267o0671c
60269.54509,0,0,0,0,c,0,-2,96.24891,19.41031,161.07,6471.4,2.4,2.33,-30.5,-0.392,19.51,21.07,02a60269o0288c
60269.54826,0,0,0,0,c,0,-2,96.24843,19.4104,137.15,6434.01,2.43,2.34,9.8,-0.385,19.48,21.07,02a60269o0295c
60269.55447,0,0,0,0,c,0,-2,96.24748,19.41057,186.2,6509.65,2.43,2.36,-18.1,-0.394,19.47,21.11,02a60269o0308c
60269.55934,0,0,0,0,c,0,-2,96.24674,19.4107,10166.43,6515.04,2.75,2.59,-46.4,-0.423,19.47,21.11,02a60269o0318c
60269.56449,7.4,0.621,3980376,2473465,c,0,0,96.24596,19.41083,10183.01,6520.63,2.75,2.63,-43,-0.421,19.46,21.11,02a60269o0328c
60269.5654,0,0,0,0,c,0,-2,96.24582,19.41086,193.64,6396.1,2.44,2.35,3,-0.393,19.47,21.07,02a60269o0330c
60269.56766,0,0,0,0,c,0,-2,96.24548,19.41092,10192.97,6558.93,2.68,2.58,-27.7,-0.422,19.5,21.12,02a60269o0335c
60269.60299,0,0,0,0,c,0,-2,96.24012,19.41185,10176.46,6437.96,2.69,2.51,-57.5,-0.44,19.51,21.14,02a60269o0407c
60273.45545,0,0,0,0,o,0,-2,95.63445,19.52362,4354.7,7878.4,2.47,2.09,37.5,-0.436,17.99,18.24,02a60273o0498o
60273.45862,0,0,0,0,o,0,-2,95.63388,19.52372,4374.27,7917.33,2.85,2.56,43.5,-0.419,18.09,18.57,02a60273o0505o
60273.46224,0,0,0,0,o,0,-2,95.63323,19.52383,4312,7838.51,2.61,2.29,39.2,-0.439,17.2,17.34,02a60273o0513o
60273.46787,0,0,0,0,o,0,-2,95.63222,19.52401,4290.84,7955.83,2.66,2.27,35.1,-0.431,16.75,16.8,02a60273o0525o
60273.65617,0,0,0,0,o,0,-2,95.59825,19.52968,6213.21,2207.6,2.08,2.02,65.4,-0.431,18.56,18.95,02a60273o0773o
60281.5258,0,0,0,0,o,0,-2,94.03241,19.79697,6138.38,7107.32,2.37,1.96,35.9,-0.433,19.24,20.18,02a60281o0732o
60281.52863,0,0,0,0,o,0,-2,94.03175,19.79707,6117.25,7069.37,2.35,1.91,36.5,-0.429,19.3,20.18,02a60281o0738o
60281.53423,0,0,0,0,o,0,-2,94.03044,19.79727,6168.7,7147.87,2.41,1.93,35.5,-0.434,19.25,20.15,02a60281o0750o
60281.54502,0,0,0,0,o,0,-2,94.02793,19.79766,6180.31,7031.42,2.41,1.88,39.4,-0.432,19.26,20.16,02a60281o0773o
60282.51245,0,0,0,0,o,0,-2,93.80896,19.8336,9721.28,8542.02,3.42,2.79,-81.4,-0.576,19.68,20.22,01a60282o0200o
60282.51662,0,0,0,0,o,0,-2,93.80797,19.83375,9737.94,8599.5,4.87,2.94,-85.1,-0.32,19.56,20.27,01a60282o0203o
60282.52217,7.471,0.066,3727711,245769,o,0,0,93.80664,19.83395,9716.55,8586.11,4.7,2.9,-82.7,-0.364,19.57,20.27,01a60282o0207o
60283.44821,0,0,0,0,o,0,-2,93.59255,19.86882,1666.18,2909.28,2.27,2.07,39.3,-0.429,19.33,20.53,02a60283o0564o
60283.45002,0,0,0,0,o,0,-2,93.59211,19.86889,1684.35,2950.26,2.17,1.95,37.6,-0.442,19.38,20.54,02a60283o0568o
60283.45363,0,0,0,0,o,0,-2,93.59123,19.86903,1626.1,2870.02,2.46,2.19,35.9,-0.439,19.23,20.52,02a60283o0576o
60283.45905,0,0,0,0,o,0,-2,93.58991,19.86923,1603.28,2986.48,2.23,2.02,37.8,-0.439,19.37,20.5,02a60283o0588o
60284.15967,13.863,0.038,10350,389,o,0,52.94,93.42476,19.89709,8494.24,1419.29,2.57,2.23,-13,-0.388,19.49,20.27,04a60284o0109o
60284.16244,13.897,0.08,10025,804,o,0,13.87,93.42408,19.8972,8476.14,1380.31,2.36,2.27,-1,-0.441,19.44,20.12,04a60284o0111o
60284.17505,0,0,0,0,o,0,-2,93.42099,19.8977,8496.34,1414.93,2.3,1.91,-73,-0.509,19.35,20.17,04a60284o0120o
60284.51141,0,0,0,0,o,0,-2,93.33967,19.90954,9708.47,5900.85,2.66,2.3,-70.7,-0.445,19.48,20.58,01a60284o0641o
60285.43979,0,0,0,0,c,0,-2,93.11535,19.94555,1780.52,8879.33,2.47,2.19,-51.6,-0.443,19.45,21.14,02a60285o0550c
60285.44302,0,0,0,0,c,0,-2,93.11453,19.94568,1798.6,8920.15,2.48,2.13,-49.7,-0.449,19.5,21.15,02a60285o0557c
60285.4462,0,0,0,0,c,0,-2,93.11372,19.9458,1740.4,8841.11,2.44,2.16,-48.3,-0.448,19.47,21.13,02a60285o0564c
60285.45125,0,0,0,0,c,0,-2,93.11244,19.946,1722.33,8957.88,2.47,2.16,-50.6,-0.449,19.48,21.12,02a60285o0575c
60287.34226,0,0,0,0,c,0,-2,92.64218,20.02066,3838.03,4389.83,2.3,2.15,-48.7,-0.432,19.17,20.73,02a60287o0336c
60287.37278,0,0,0,0,o,0,-2,92.63423,20.02198,7658.43,3042.67,2.71,2.4,23.3,-0.414,16.26,16.75,01a60287o0159o
60287.37653,0,0,0,0,o,0,-2,92.63324,20.02213,7633.21,3001.71,2.36,2.31,-47.3,-0.468,16.7,17.03,01a60287o0165o
60287.37687,0,0,0,0,c,0,-2,92.63317,20.02211,3839.52,4424.45,2.46,2.37,-57.2,-0.415,19.44,21.12,02a60287o0407c
60287.39557,0,0,0,0,c,0,-2,92.62827,20.02289,3782.51,4343.88,2.34,2.3,-76.5,-0.422,19.49,21.18,02a60287o0444c
60287.39571,0,0,0,0,o,0,-2,92.62823,20.02293,7717.03,2965.32,2.4,2.32,-53,-0.461,17.4,17.87,01a60287o0197o
60287.39737,0,0,0,0,c,0,-2,92.6278,20.02297,3762.91,4460.25,2.29,2.25,-72.4,-0.423,19.53,21.19,02a60287o0448c
60288.47526,0,0,0,0,o,0,-2,92.35119,20.06649,10032.53,6943.26,2.81,2.53,-52.2,-0.439,19.44,20.7,01a60288o0518o
60288.47938,0,0,0,0,o,0,-2,92.35009,20.06665,10055.17,6983.74,3.8,3.48,-59.3,-0.387,19.09,20.68,01a60288o0526o
60288.48694,0,0,0,0,o,0,-2,92.34806,20.06696,9994.6,6902.61,2.89,2.63,-54,-0.437,19.37,20.66,01a60288o0541o
60288.49957,0,0,0,0,o,0,-2,92.34468,20.06746,9973.03,7017.66,2.86,2.56,-57.6,-0.438,19.38,20.62,01a60288o0565o
60289.47504,0,0,0,0,c,0,-2,92.09114,20.10718,3591.17,9465.51,2.49,2.16,-43,-0.445,19.37,21.05,02a60289o0395c
60289.4808,0,0,0,0,c,0,-2,92.08958,20.10742,3578.68,9426.54,2.46,2.12,-46.1,-0.448,19.38,21.08,02a60289o0407c
60289.48396,0,0,0,0,c,0,-2,92.08872,20.10755,3638.7,9505.09,2.43,2.13,-46.3,-0.441,19.26,20.93,02a60289o0414c
60289.51948,0,0,0,0,c,0,-2,92.07908,20.10898,3689.47,9386.7,2.69,2.34,-45.7,-0.413,19.09,20.76,02a60289o0487c
60290.43027,0,0,0,0,c,0,-2,91.83963,20.14646,6538.97,4449.14,2.48,2.46,-30.2,-0.394,19.52,21.23,02a60290o0512c
60290.43277,0,0,0,0,c,0,-2,91.83894,20.14656,6560.69,4487.71,2.5,2.45,-89.4,-0.395,19.46,21.2,02a60290o0516c
60290.43564,0,0,0,0,c,0,-2,91.83816,20.14668,6502.78,4412.09,2.84,2.79,-86.3,-0.382,19.37,21.21,02a60290o0522c
60290.44106,0,0,0,0,c,0,-2,91.83666,20.14691,6485.15,4528.84,2.5,2.41,-55.8,-0.399,19.5,21.21,02a60290o0534c
60291.47749,0,0,0,0,o,0,-2,91.5594,20.18995,8807.93,1877.91,2.59,2.43,-65.2,-0.466,19.5,20.85,01a60291o0516o
60291.49852,0,0,0,0,o,0,-2,91.55355,20.19082,8823.17,1911.67,2.48,2.3,-61.4,-0.484,19.54,20.84,01a60291o0557o
60291.50158,0,0,0,0,o,0,-2,91.5527,20.19094,8764.53,1833.75,2.51,2.3,-62.2,-0.48,19.56,20.84,01a60291o0563o
60291.51459,0,0,0,0,o,0,-2,91.54908,20.19147,8740.96,1948.72,2.47,2.23,-65.5,-0.483,19.57,20.84,01a60291o0589o
60292.39984,0,0,0,0,o,0,-2,91.31095,20.2285,932.64,3580.64,2.38,2.24,54.3,-0.412,19.51,20.71,01a60292o0413o
60292.43137,0,0,0,0,o,0,-2,91.30209,20.22985,934.93,3545.96,2.5,2.36,43.4,-0.406,19.45,20.69,01a60292o0470o
60292.44063,0,0,0,0,o,0,-2,91.29949,20.23024,1000.51,3624.99,2.59,2.34,46.9,-0.402,19.42,20.68,01a60292o0484o
60292.4576,0,0,0,0,o,0,-2,91.29472,20.23095,1030.77,3511.52,2.49,2.4,54.6,-0.409,19.42,20.7,01a60292o0514o
60293.423,0,0,0,0,c,0,-2,91.0316,20.27158,2169.24,6597.37,2.58,2.34,29.2,-0.408,19.44,21.06,02a60293o0498c
60293.42482,0,0,0,0,c,0,-2,91.03109,20.27166,2190.68,6636.43,2.51,2.32,29.1,-0.411,19.46,21.05,02a60293o0501c
60293.42798,0,0,0,0,c,0,-2,91.03019,20.27179,2134.13,6559.12,2.5,2.3,27,-0.416,19.45,21.06,02a60293o0508c
60293.43687,0,0,0,0,c,0,-2,91.02767,20.27217,2117.53,6673.39,2.5,2.32,22.7,-0.411,19.45,21.07,02a60293o0526c
60294.45176,0,0,0,0,c,0,-2,90.74813,20.3152,3395.36,55.56,2.47,2.24,-82.3,-0.389,19.52,21.16,02a60294o0520c
60294.45495,0,0,0,0,c,0,-2,90.74721,20.31534,3379.59,15.88,2.49,2.32,-76.1,-0.387,19.49,21.17,02a60294o0525c
60294.46035,0,0,0,0,c,0,-2,90.74567,20.31556,3445.8,95.9,2.46,2.34,-74.7,-0.39,19.48,21.16,02a60294o0535c
60294.4619,0,0,0,0,c,0,-2,90.74523,20.31563,8335.46,10305.8,2.77,2.65,-37.4,-0.397,19.48,21.21,02a60294o0538c
60294.496,6.803,0,6901042,0,c,0,0,90.73548,20.31706,8393.8,10313.79,2.76,2.61,-58.5,-0.401,19.51,21.25,02a60294o0608c
60294.49962,0,0,0,0,c,0,-2,90.73444,20.31721,8412.14,10351.04,2.74,2.59,-54,-0.398,19.5,21.25,02a60294o0616c
60294.50516,0,0,0,0,c,0,-2,90.73286,20.31744,8436.13,10236.67,2.76,2.68,-59.8,-0.386,19.51,21.25,02a60294o0628c
60295.46081,0,0,0,0,o,0,-2,90.46815,20.35825,7654.15,9886.09,2.78,2.5,-56.4,-0.423,19.43,20.61,01a60295o0576o
60295.46451,0,0,0,0,o,0,-2,90.46708,20.35841,7673.93,9924.2,2.83,2.55,-53.8,-0.411,19.37,20.6,01a60295o0584o
60295.47154,0,0,0,0,o,0,-2,90.46506,20.3587,7612.66,9843.96,2.79,2.62,-62.3,-0.417,19.4,20.6,01a60295o0597o
60295.50547,0,0,0,0,o,0,-2,90.4553,20.36012,7583.52,9956.3,2.81,2.52,-55.7,-0.421,19.42,20.61,01a60295o0664o
60308.46794,0,0,0,0,o,0,-2,86.83358,20.92145,2339.56,2669.87,2.75,2.45,45.3,-0.412,19,19.76,01a60308o0397o
60308.47072,0,0,0,0,o,0,-2,86.83281,20.92156,2358.69,2708.25,2.7,2.4,44.7,-0.417,19.03,19.75,01a60308o0403o
60308.47588,0,0,0,0,o,0,-2,86.83136,20.92178,2299.4,2629.42,2.97,2.66,44.3,-0.395,18.91,19.73,01a60308o0414o
60308.50121,0,0,0,0,o,0,-2,86.82429,20.92283,2265.91,2739.34,2.67,2.34,47,-0.423,19,19.67,01a60308o0466o
60310.42039,0,0,0,0,o,0,-2,86.31049,21.00574,6291.83,7714.95,2.22,1.9,38.2,-0.453,19.3,20.16,02a60310o0488o
60310.42356,0,0,0,0,o,0,-2,86.30962,21.00588,6276.02,7676.15,2.17,1.87,39.7,-0.458,19.29,20.16,02a60310o0495o
60310.43103,0,0,0,0,o,0,-2,86.30757,21.00619,6337.76,7754.97,2.17,1.92,36.1,-0.454,19.26,20.17,02a60310o0511o
60310.44079,0,0,0,0,o,0,-2,86.3049,21.00661,6366.55,7640.66,2.14,1.87,36.7,-0.462,19.3,20.16,02a60310o0532o
60311.43183,0,0,0,0,o,0,-2,86.04401,21.04929,4754.5,2247.52,2.68,2.34,47.7,-0.41,19.22,20.14,01a60311o0396o
60311.43506,0,0,0,0,o,0,-2,86.04314,21.04943,4771.34,2285.76,2.66,2.37,43.6,-0.411,19.17,20.09,01a60311o0403o
60311.44023,0,0,0,0,o,0,-2,86.04174,21.04965,4712.94,2205.58,2.64,2.36,43.9,-0.415,19.18,20.09,01a60311o0414o
60311.45,0,0,0,0,o,0,-2,86.03909,21.05005,4691.77,2319.7,2.74,2.44,40.9,-0.403,19.14,20.13,01a60311o0433o
60312.40456,0,0,0,0,o,0,-2,85.79164,21.09108,7692.69,6706.6,2.79,2.58,41,-0.375,19.46,20.79,01a60312o0454o
60312.4078,0,0,0,0,o,0,-2,85.79077,21.09122,7714.69,6744.25,2.85,2.59,36.1,-0.372,19.4,20.75,01a60312o0461o
60312.41326,0,0,0,0,o,0,-2,85.78931,21.09145,7653.82,6665.78,2.74,2.54,46.9,-0.376,19.41,20.69,01a60312o0472o
60312.42307,0,0,0,0,o,0,-2,85.78669,21.09186,7631.93,6778.42,2.67,2.51,37.7,-0.387,19.45,20.63,01a60312o0493o
60313.39151,0,0,0,0,o,0,-2,85.53928,21.13334,4308.83,3403.81,2.23,1.8,32.4,-0.471,19.29,20.44,02a60313o0439o
60313.39468,0,0,0,0,o,0,-2,85.53844,21.13348,4290.68,3364.37,2.2,1.8,35.1,-0.479,19.37,20.51,02a60313o0446o
60313.4001,0,0,0,0,o,0,-2,85.53702,21.13371,4356.06,3444.48,2.14,1.77,35.4,-0.477,19.39,20.5,02a60313o0458o
60313.41091,0,0,0,0,o,0,-2,85.53417,21.13417,4385.67,3329.46,2.24,1.78,34.4,-0.468,18.95,19.98,02a60313o0480o
60314.40913,0,0,0,0,o,0,-2,85.2831,21.17684,6306.84,9773.8,2.21,2.13,-88.2,-0.449,19.33,20.65,02a60314o0442o
60314.41206,0,0,0,0,o,0,-2,85.28234,21.17696,6289.93,9737.37,2.21,2.13,-70.3,-0.44,19.4,20.57,02a60314o0448o
60314.41749,0,0,0,0,o,0,-2,85.28093,21.17719,6350.75,9817.96,2.29,2.15,-69,-0.441,19.33,20.46,02a60314o0460o
60314.42842,0,0,0,0,o,0,-2,85.27811,21.17765,6375.32,9700.9,2.16,2.09,-75.3,-0.45,19.35,20.47,02a60314o0483o
60315.42389,0,0,0,0,o,0,-2,85.03232,21.22013,3197.93,778.43,2.69,2.49,55.3,-0.422,19.42,20.87,01a60315o0330o
60315.42667,0,0,0,0,o,0,-2,85.03162,21.22025,3216.21,817,2.64,2.45,49.6,-0.429,19.13,20.54,01a60315o0336o
60315.43314,0,0,0,0,o,0,-2,85.02998,21.22052,3155.79,735.7,2.62,2.43,50.8,-0.43,19.13,20.61,01a60315o0350o
60315.44481,0,0,0,0,o,0,-2,85.02702,21.221,3133.93,850.99,2.91,2.64,50.3,-0.413,18.74,20.46,01a60315o0374o
60316.3904,0,0,0,0,o,0,-2,84.79856,21.26128,10179.92,6969.53,2.89,2.87,-79.8,-0.414,19.34,20.73,01a60316o0398o
60316.39364,0,0,0,0,o,0,-2,84.79776,21.26142,10198.44,7007.16,2.86,2.82,18.8,-0.413,19.35,20.76,01a60316o0405o
60316.40011,0,0,0,0,o,0,-2,84.79614,21.26169,10137.59,6930.62,3.13,3.03,-35.7,-0.362,19.32,20.78,01a60316o0419o
60316.40436,0,0,0,0,o,0,-2,84.79508,21.26187,134.57,6984.39,2.74,2.53,51.5,-0.406,19.44,20.8,01a60316o0428o
60316.40722,0,0,0,0,o,0,-2,84.79437,21.26199,155.21,7021.16,2.58,2.39,57.8,-0.422,19.5,20.81,01a60316o0434o
60316.41045,0,0,0,0,o,0,-2,84.79357,21.26212,10114.81,7042.88,2.66,2.59,-51.6,-0.422,19.47,20.84,01a60316o0441o
60316.41369,0,0,0,0,o,0,-2,84.79276,21.26226,94.58,6942.24,2.7,2.53,56.5,-0.402,19.44,20.84,01a60316o0448o
60316.44793,0,0,0,0,o,0,-2,84.78425,21.26367,64.95,7053.01,2.83,2.65,54,-0.396,19.42,20.83,01a60316o0518o
60317.39188,0,0,0,0,o,0,-2,84.56104,21.30377,245.9,3725.54,2.02,1.96,13.5,-0.428,19.44,20.56,02a60317o0313o
60317.39571,0,0,0,0,o,0,-2,84.56011,21.30393,229.04,3687.07,2.19,2.13,-43.6,-0.415,19.37,20.5,02a60317o0321o
60317.40158,0,0,0,0,o,0,-2,84.55868,21.30418,292.19,3763.6,2.03,1.99,17.2,-0.435,19.42,20.53,02a60317o0334o
60317.40899,0,0,0,0,o,0,-2,84.55688,21.30449,10287.42,3770.94,2.34,1.91,-53.9,-0.48,19.39,20.53,02a60317o0350o
60317.41233,0,0,0,0,o,0,-2,84.55606,21.30463,10267.86,3730.2,2.22,1.81,-53.8,-0.494,19.43,20.53,02a60317o0357o
60317.41414,0,0,0,0,o,0,-2,84.55562,21.3047,317.22,3648.82,2.16,2.15,-4.9,-0.428,19.38,20.53,02a60317o0361o
60317.41742,0,0,0,0,o,0,-2,84.55482,21.30484,10330.19,3812.92,2.3,1.86,-53.7,-0.484,19.42,20.54,02a60317o0368o
60317.42867,0,0,0,0,o,0,-2,84.55208,21.3053,10355.71,3700.09,2.32,1.84,-56.2,-0.5,19.38,20.53,02a60317o0391o
60319.40739,0,0,0,0,o,0,-2,84.09944,21.3891,7243.44,145.28,2.55,2.41,89.5,-0.428,19.29,20.67,01a60319o0198o
60319.41073,0,0,0,0,o,0,-2,84.09866,21.38923,7260.59,183.85,2.53,2.43,89.6,-0.417,19.35,20.7,01a60319o0205o
60319.41608,0,0,0,0,o,0,-2,84.09742,21.38946,7203.12,104.44,2.47,2.34,-66.4,-0.441,19.46,20.67,01a60319o0216o
60319.417,0,0,0,0,o,0,-2,84.09721,21.38949,2556.91,10362.75,2.86,2.66,84.5,-0.366,19.3,20.68,01a60319o0218o
60319.42003,0,0,0,0,o,0,-2,84.0965,21.38962,2573.71,10400.42,2.66,2.47,78.3,-0.381,19.41,20.62,01a60319o0224o
60319.4255,0,0,0,0,o,0,-2,84.09523,21.38984,2514.86,10321.98,2.72,2.57,74.9,-0.371,19.37,20.58,01a60319o0235o
60319.42643,0,0,0,0,o,0,-2,84.09502,21.38988,7180.33,222.04,2.46,2.35,-46.1,-0.44,19.25,20.74,01a60319o0237o
60319.43577,0,0,0,0,o,0,-2,84.09285,21.39026,2488.08,10438.24,2.81,2.58,74.5,-0.37,19.33,20.68,01a60319o0257o
60320.39975,6.722,0.002,7436337,14165,o,0,837.37,83.88095,21.43098,4789.77,4336.86,3.32,2.95,25.6,-0.357,19.19,20.61,01a60320o0385o
60320.40298,6.639,0.004,8027658,32070,o,0,196.29,83.88022,21.43111,4809.92,4374.97,3.18,2.82,25.7,-0.363,19.26,20.62,01a60320o0392o
60320.40835,6.601,0.002,8308460,18760,o,0,769.34,83.87901,21.43134,4747.44,4295.27,3.24,2.9,39.5,-0.363,19.23,20.6,01a60320o0402o
60320.41818,0,0,0,0,o,0,-2,83.87679,21.43174,4678.38,4365.11,3.14,2.78,30.8,-0.36,19.26,20.6,01a60320o0423o
60323.39362,0,0,0,0,o,0,-2,83.25901,21.55692,1689.54,4123.74,2.64,2.27,42.3,-0.398,19.56,20.85,01a60323o0420o
60323.39685,7.249,0.036,4576355,163366,o,0,0,83.25834,21.55705,1752.55,4207.31,2.61,2.23,41.9,-0.401,19.56,20.85,01a60323o0427o
60323.40331,0,0,0,0,o,0,-2,83.257,21.55732,1646.4,4080.67,2.66,2.24,42.4,-0.393,19.53,20.87,01a60323o0441o
60323.41546,0,0,0,0,o,0,-2,83.25449,21.55781,1621.57,4193.32,2.74,2.3,45.6,-0.392,19.55,21.03,01a60323o0465o
60324.37604,0,0,0,0,o,0,-2,83.06797,21.59814,9465.62,6055.06,2.47,2.42,23.2,-0.428,19.55,20.81,01a60324o0384o
60324.37881,0,0,0,0,o,0,-2,83.06741,21.59826,9483.44,6092.82,2.48,2.41,36.8,-0.428,19.53,20.81,01a60324o0390o
60324.38528,0,0,0,0,o,0,-2,83.06611,21.59852,9420.61,6014.16,2.52,2.39,20.7,-0.426,19.52,20.78,01a60324o0404o
60324.39585,0,0,0,0,o,0,-2,83.064,21.59896,9397.05,6128.23,2.51,2.44,37.9,-0.43,19.51,20.8,01a60324o0425o
60325.36979,0,0,0,0,o,0,-2,82.88142,21.63975,1350.66,4474.04,2.31,2.16,31.4,-0.449,19.39,20.73,02a60325o0381o
60325.37316,0,0,0,0,o,0,-2,82.88077,21.63989,1332.52,4433.17,2.18,2.03,29.2,-0.46,19.46,20.74,02a60325o0388o
60325.37979,0,0,0,0,o,0,-2,82.87949,21.64017,1395.35,4512.12,2.25,2.04,32,-0.453,19.41,20.72,02a60325o0402o
60325.38958,0,0,0,0,o,0,-2,82.8776,21.64057,1419.47,4396.02,2.21,1.95,34.9,-0.463,19.45,20.66,02a60325o0423o
60327.36487,0,0,0,0,o,0,-2,82.52802,21.72326,1125.21,1460.01,2.61,2.41,43.5,-0.402,19.35,20.45,01a60327o0355o
60327.3681,0,0,0,0,o,0,-2,82.52744,21.72339,1143.93,1498.33,2.54,2.32,45,-0.41,19.36,20.45,01a60327o0362o
60327.40149,0,0,0,0,o,0,-2,82.52148,21.72476,1072.46,1409.92,2.63,2.45,49.5,-0.416,19.28,20.54,01a60327o0429o
60327.40807,0,0,0,0,o,0,-2,82.52031,21.72502,1050.49,1523.95,2.67,2.41,49.2,-0.412,19.15,20.48,01a60327o0443o
60328.34393,0,0,0,0,o,0,-2,82.3654,21.76419,8023.75,7601.06,2.68,2.53,54.4,-0.414,19.2,20.11,01a60328o0265o
60328.3467,0,0,0,0,o,0,-2,82.36493,21.7643,8042.96,7638.44,2.69,2.52,46.7,-0.417,19.2,20.12,01a60328o0271o
60328.35665,0,0,0,0,o,0,-2,82.36322,21.76471,7981.33,7557.35,2.64,2.51,57.1,-0.424,19.21,20.1,01a60328o0292o
60328.36378,0,0,0,0,o,0,-2,82.36199,21.76501,7958.5,7673.02,2.84,2.64,48.5,-0.413,19.15,20.11,01a60328o0305o
60329.35798,0,0,0,0,o,0,-2,82.20421,21.80651,2762.69,2951.85,2.21,1.78,33.3,-0.47,18.92,19.43,02a60329o0317o
60329.36082,0,0,0,0,o,0,-2,82.20374,21.80663,2746.11,2914.28,2.17,1.79,31.1,-0.467,18.99,19.44,02a60329o0323o
60329.36598,0,0,0,0,o,0,-2,82.20289,21.80684,2805.9,2994.02,2.22,1.78,35.1,-0.473,18.98,19.53,02a60329o0334o
60329.39279,0,0,0,0,o,0,-2,82.19851,21.80793,2836.65,2878.73,2.19,1.76,38.1,-0.477,18.9,19.37,02a60329o0388o
60334.41724,0,0,0,0,o,0,-2,81.51799,22.01763,9901.66,5460.06,3.46,2.43,-6.6,-0.397,18.04,18.58,02a60334o0476o
60334.42098,0,0,0,0,o,0,-2,81.51753,22.01778,9882.89,5421.73,3.18,2.41,-1.2,-0.409,18.03,18.58,02a60334o0484o
60334.4271,0,0,0,0,o,0,-2,81.51678,22.01802,9942.01,5499.13,2.29,2.08,-41.5,-0.483,18.25,18.56,02a60334o0497o
60334.43791,9.291,0.178,697596,124250,o,0,0,81.51545,22.01845,10009.67,5432.66,4.95,3.02,0.9,-0.329,17.62,18.52,02a60334o0519o
60336.38809,6.838,0.305,6683229,2038812,o,0,0,81.30555,22.10001,7727.7,10002.76,2.93,2.7,-78.2,-0.37,18.54,19.36,02a60336o0398o
60336.39126,0,0,0,0,o,0,-2,81.30521,22.10014,7665.88,9919.73,2.81,2.62,-73.2,-0.385,18.6,19.34,02a60336o0405o
60336.39806,0,0,0,0,o,0,-2,81.30448,22.10041,7725.43,10000.39,2.86,2.83,78.1,-0.376,18.51,19.34,02a60336o0420o
60336.40955,0,0,0,0,o,0,-2,81.30325,22.10087,7748.75,9882.97,2.36,2.27,-65.3,-0.422,18.75,19.34,02a60336o0445o
60337.37062,0,0,0,0,o,0,-2,81.21128,22.14111,7843.21,10035.88,2.4,2.05,-53.7,-0.443,19.1,19.86,02a60337o0372o
60337.37392,0,0,0,0,o,0,-2,81.21095,22.14125,7825.01,9996.37,2.49,2.13,-41.5,-0.432,19.09,19.86,02a60337o0379o
60337.38072,0,0,0,0,o,0,-2,81.21027,22.14152,7884.93,10079.34,2.54,2.21,-43.3,-0.441,18.98,19.83,02a60337o0394o
60337.39325,0,0,0,0,o,0,-2,81.20902,22.14203,7908.82,9962.58,2.39,2.14,-47.6,-0.443,19.04,19.77,02a60337o0421o
60338.37373,0,0,0,0,o,0,-2,81.12287,22.18308,8602.43,3524.13,2.54,2.39,-18.6,-0.411,19,19.94,02a60338o0380o
60338.37749,0,0,0,0,o,0,-2,81.12253,22.18323,8584.57,3484.15,2.65,2.39,0.1,-0.398,18.99,19.94,02a60338o0388o
60338.38293,0,0,0,0,o,0,-2,81.12203,22.18345,8644.72,3567.66,2.46,2.27,-1.2,-0.408,19.03,19.94,02a60338o0400o
60338.39625,-10.094,5.369,-332975,1787735,o,0,0,81.12081,22.18399,8716.51,3495.37,2.9,2.64,-22,-0.385,18.88,19.92,02a60338o0429o
60339.34302,0,0,0,0,o,0,-2,81.04542,22.22373,1749.45,6908.79,2.45,2.21,48.8,-0.436,19.36,20.32,01a60339o0295o
60339.34625,0,0,0,0,o,0,-2,81.04514,22.22386,1768.5,6947.84,2.44,2.19,43.2,-0.441,19.38,20.3,01a60339o0302o
60339.35572,0,0,0,0,o,0,-2,81.04434,22.22425,1705.77,6865.33,2.62,2.28,51.3,-0.415,19.32,20.34,01a60339o0321o
60339.36578,0,0,0,0,o,0,-2,81.0435,22.22466,1685.47,6978.43,2.56,2.28,43.7,-0.421,19.32,20.27,01a60339o0342o
60340.34642,0,0,0,0,o,0,-2,80.97297,22.26579,6257.99,524.22,2.45,2.37,-84.5,-0.443,19.37,20.59,01a60340o0206o
60340.35013,0,0,0,0,o,0,-2,80.97268,22.26594,6275.86,562.08,2.27,2.22,87,-0.458,19.42,20.54,01a60340o0214o
60340.35631,0,0,0,0,o,0,-2,80.97221,22.26619,6216.46,481.25,2.27,2.18,-63.3,-0.465,19.44,20.41,01a60340o0227o
60340.36693,0,0,0,0,o,0,-2,80.9714,22.26662,6198.24,597.61,2.34,2.29,-73.3,-0.46,19.34,20.32,01a60340o0249o
60341.32652,0,0,0,0,c,0,-2,80.91028,22.3069,4309.69,10032.73,2.67,2.47,-51.6,-0.398,19.46,21.16,02a60341o0267c
